"gutenburg_id" "text"
38783 "uplift enterprise that she could. All the while, however, she knew that"
38783 "the big task was yet to come. She prayed, and hoped, and waited."
38783 ""
38783 "By the fall of 1904 it seemed that the time had come. In a little rented"
38783 "house, with five girls, Mrs. Bethune began what is now the Daytona"
38783 "Normal and Industrial Institute for Negro Girls. By means of concerts"
38783 "and festivals the first payment of five dollars was made on the present"
38783 "site, then an old dump-pile. With their own hands the teacher and the"
38783 "pupils cleared away much of the rubbish, and from the first they invited"
38783 "the co-operation of the people around them by lending a helping hand in"
38783 "any way they could, by \"being neighborly.\" In 1905 a Board of Trustees"
38783 "was organized and the school was chartered. In 1907 Faith Hall, a"
38783 "four-story frame house, forty by fifty feet, was \"prayed up, sung up,"
38783 "and talked up;\" and we can understand at what a premium space was in the"
38783 "earlier days when we know that this building furnished dormitory"
38783 "accommodations for teachers and students, dining-room, reading room,"
38783 "storerooms, and bathrooms. To the rear of Faith Hall was placed a"
38783 "two-story structure containing the school kitchen and the domestic"
38783 "science room. In 1909 the school found it necessary to acquire a farm"
38783 "for the raising of live stock and vegetables and for the practical"
38783 "outdoor training of the girls. After six weeks of earnest work the"
38783 "twelve-acre tract in front of the school was purchased. In 1914 a Model"
38783 "Home was built. In this year also an additional west farm of six acres,"
38783 "on which was a two-story frame building, was needed, asked for and"
38783 "procured. In March, 1918, the labors of fourteen years were crowned by"
38783 "the erection and dedication of a spacious auditorium; and among the"
38783 "speakers at the dedication were the Governor of Florida and the"
38783 "Vice-President of the United States. Efforts now look forward to a great"
38783 "new dormitory for the girls."
38783 ""
38783 "Such a bare account of achievements, however, by no means gives one an"
38783 "adequate conception of the striving and the hopings and the praying that"
38783 "have entered into the work. To begin with, Daytona was a strategic place"
38783 "for the school. There was no other such school along the entire east"
38783 "coast of Florida, and as a place of unusual beauty and attractiveness"
38783 "the town was visited throughout the winter by wealthy tourists. From the"
38783 "very first, however, the girls were trained in the virtues of the home,"
38783 "and in self-help. Great emphasis was placed on domestic science, and"
38783 "not only for this as an end in itself, but also as a means for the"
38783 "larger training in cleanliness and thrift and good taste. \"We notice"
38783 "strawberries are selling at fifty and sixty cents a quart,\" said a"
38783 "visitor, \"and you have a splendid patch. Do you use them for your"
38783 "students or sell them?\" \"We never eat a quart when we can get fifty"
38783 "cents for them,\" was the reply. \"We can take fifty cents and buy a bone"
38783 "that will make soup for us all, when a quart of berries would supply"
38783 "only a few.\""
38783 ""
38783 "For one interested in education few pictures could be more beautiful"
38783 "than that of the dining-room at the school in the morning of a day in"
38783 "midterm. Florida is warm often even in midwinter; nevertheless, rising"
38783 "at five gives one a keen appetite for the early breakfast. The ceiling"
38783 "is low and there are other obvious disadvantages; but over all is the"
38783 "spirit of good cheer and of home. The tablecloths are very white and"
38783 "clean; flowers are on the different tables; at the head of each a"
38783 "teacher presides over five or six girls; the food is nourishing and"
38783 "well-prepared; and one leaves with the feeling that if he had a sister"
38783 "or daughter he would like for her to have the training of some such"
38783 "place as this."
38783 ""
38783 "Of such quality is the work that has been built up; and all has been"
38783 "accomplished through the remarkable personality of the woman who is the"
38783 "head and the soul of every effort. Indomitable courage, boundless"
38783 "energy, fine tact and a sense of the fitness of things, kindly spirit,"
38783 "and firm faith in God have deservedly given her success. Beyond the"
38783 "bounds of her immediate institution her influence extends. About the"
38783 "year 1912 the trustees felt the need of so extending the work as to make"
38783 "the school something of a community center; and thus arose the McLeod"
38783 "Hospital and Training School for Nurses. In 1912, moved by the utter"
38783 "neglect of the children of the turpentine camp at Tomoka, Mrs. Bethune"
38783 "started work for them in a little house that she secured. The aim was to"
38783 "teach the children to be clean and truthful and helpful, to sew and to"
38783 "sweep and to sing. A short school term was started among them, and the"
38783 "mission serves as an excellent practice school for the girls of the"
38783 "senior class in the Training School. A summer school and a playground"
38783 "have also been started for the children in Daytona. Nor have the boys"
38783 "and young men been neglected. Here was a problem of unusual difficulty."
38783 "Any one who has looked into the inner life of the small towns of"
38783 "Florida could not fail to be impressed by the situation of the boys and"
38783 "young men. Hotel life, a shifting tourist population, and a climate of"
38783 "unusual seductiveness, have all left their impress. On every side to the"
38783 "young man beckons temptation, and in town after town one finds not one"
38783 "decent recreation center or uplifting social influence. Pool-rooms"
38783 "abound, and the young man is blamed for entering forbidden paths; but"
38783 "all too often the Christian men and women of the community have put"
38783 "forth no definite organized effort for his uplift. All too often there"
38783 "results a blasted life--a heartache for a mother, or a ruined home for"
38783 "some young woman. In Daytona, in 1913, on a lot near the school campus,"
38783 "one of the trustees, Mr. George S. Doane, erected a neat, commodious"
38783 "building to be used in connection with the extension work of the"
38783 "institution as a general reading-room and home for the Young Men's"
38783 "Christian Association; and this is the only specific work so being done"
38783 "for Negro boys in this section of the state. A debating club, an"
38783 "athletic club, lecture club, and prayer-meetings all serve as means"
38783 "toward the physical, intellectual, and spiritual development of the"
38783 "young men. A \"Better Boys Movement\" is also making progress and the"
38783 "younger boys are becoming interested in canning and farming as well as"
38783 "being cared for in their sports and games."
38783 ""
38783 "No sketch of this woman's work should close without mention of her"
38783 "activities for the nation at large. Red Cross work or a Liberty Loan"
38783 "drive has alike called forth her interest and her energy. She has"
38783 "appeared on some great occasions and before distinguished audiences,"
38783 "such as that for instance in the Belasco Theatre in Washington in"
38783 "December, 1917, when on a noteworthy patriotic occasion she was the only"
38783 "representative of her race to speak."
38783 ""
38783 "Her girls have gone into many spheres of life and have regularly made"
38783 "themselves useful and desirable. Nearly two hundred are now annually"
38783 "enrolled at the school. The demand for them as teachers, seamstresses,"
38783 "or cooks far exceeds the supply. In great homes and humble, in country"
38783 "or in town, in Daytona or elsewhere--North, South, East, West--they"
38783 "remember the motto of their teacher and of the Master of all, \"Not to be"
38783 "ministered unto but to minister;\" and year after year they accomplish"
38783 "better and better things for the school that they love so well and"
38783 "through it for the Kingdom of God."
38783 ""
38783 "       *       *       *       *       *"
38783 ""
38783 "Two thousand years ago the Savior of Mankind walked upon the earth, a"
38783 "man of sorrows and acquainted with grief; and the people hid as it were"
38783 "their faces from him. But one day he went into the home of a Pharisee"
38783 "and sat him down to meat. And a woman of the city, when she knew that"
38783 "Jesus sat at meat in the Pharisee's house, brought an alabaster box of"
38783 "ointment, exceeding precious, and began to wash his feet with her tears,"
38783 "and did wipe them with the hairs of her head, and kissed his feet, and"
38783 "anointed them with the ointment. And there were some that had"
38783 "indignation among themselves, and said, Why was this waste of the"
38783 "ointment made? But Jesus said, Let her alone. She hath wrought a good"
38783 "work on me. She hath done what she could. Verily, I say unto you,"
38783 "Wheresoever this gospel shall be preached throughout the whole world,"
38783 "this also that she hath done shall be spoken of for a memorial of her."
38783 ""
38783 "To-day as well as centuries ago the Christ is before us, around us,"
38783 "waiting. We do not always know him, for he appears in disguise, as a"
38783 "little orphan, or a sick old woman, or even perhaps as some one of high"
38783 "estate but in need of prayer. Let us do what we can. Let each one prove"
38783 "herself an earnest follower. To such end is the effort of Mary McLeod"
38783 "Bethune; and as we think of all that she has done and is doing let us"
38783 "for our own selves once more recall the beautiful words of Sister Moore:"
38783 "\"There is no place too lowly or dark for our feet to enter, and no place"
38783 "so high and bright but it needs the touch of the light that we carry"
38783 "from the Cross.\""
38783 ""
38783 ""
38783 ""
38783 ""
38783 "[Illustration: MARY CHURCH TERRELL]"
38783 ""
38783 ""
38783 ""
38783 ""
38783 "MARY CHURCH TERRELL"
38783 ""
38783 ""
38783 ""
38783 ""
38783 "<chapter 6>"
38783 ""
38783 "MARY CHURCH TERRELL"
38783 ""
38783 ""
38783 "With the increasingly complex problems of American civilization, woman"
38783 "is being called on in ways before undreamed of to bear a share in great"
38783 "public burdens. The recent great war has demonstrated anew the part that"
38783 "she is to play in our factories, our relief work, our religious"
38783 "organizations--in all the activities of our social and industrial life."
38783 "The broadening basis of the suffrage in some states and the election of"
38783 "a woman to a seat in Congress have also emphasized the fact that in the"
38783 "new day woman as well as man will have to bear the larger"
38783 "responsibilities of citizenship. In all this intense life the Negro"
38783 "woman has taken a part, and she will have to do still more in the"
38783 "future. Even before the Civil War there were women of the race who"
38783 "labored, sometimes in large ways, for the influencing of sentiment and"
38783 "the salvation of their people. In the present period of our country's"
38783 "history new problems arise, sometimes even more delicate than those that"
38783 "went before them and even more difficult of solution--problems of"
38783 "education, readjustment, and of the proper moulding of public opinion."
38783 "They call for keen intelligence, broad information, rich culture, and"
38783 "the ability to meet men and women of other races and other countries on"
38783 "the broad plane of cosmopolitanism. In public life and in the higher"
38783 "graces of society no woman of the race has commanded more attention from"
38783 "the American and the international public than Mary Church Terrell."
38783 ""
38783 "The life of this woman is an example of the possibilities not only of"
38783 "Negro but of American womanhood. She has appeared on platforms with men"
38783 "and women of other races, sometimes sturdy opponents on public"
38783 "questions, and more than held her own. She has attended an international"
38783 "congress in Europe and surpassed all the other women from her country in"
38783 "her ability to address audiences in languages other than English. With"
38783 "all this she has never forgotten the religious impulse that is so strong"
38783 "in the heart of her people and that ultimately is to play so large a"
38783 "part in their advancement. One admirer of her culture has said, \"She"
38783 "should be engaged to travel over the country as a model of good manners"
38783 "and good English.\""
38783 ""
38783 "Mary Church was born in Memphis, Tennessee, the daughter of Robert R."
38783 "and Louisa Ayres Church. When she was yet very young her parents sent"
38783 "her to Ohio to be educated, and here she remained until she was"
38783 "graduated from the classical course in 1884. Then for two years she"
38783 "taught at Wilberforce University in Ohio, and for one year more in a"
38783 "high school in Washington. Desirous of broadening her attainments,"
38783 "however, she now went to Europe for a period of study and travel. She"
38783 "remained two years, spending the time in France, Switzerland, Germany,"
38783 "and Italy, generally improving herself in language. On her return she"
38783 "resumed her work in Washington, and she was offered the registrarship at"
38783 "Oberlin College, a distinct compliment coming as it did from an"
38783 "institution of such high standing. She declined the attractive position,"
38783 "however, because of her approaching marriage to Robert H. Terrell, a"
38783 "graduate of Harvard College and formerly principal of a high school in"
38783 "Washington, who was appointed to a judgeship in the District of Columbia"
38783 "by President Roosevelt."
38783 ""
38783 "Since her marriage Mrs. Terrell has written much on topics of general"
38783 "interest and from time to time has formally appeared as a public"
38783 "lecturer. One of her strongest articles was that on Lynching in the"
38783 "_North American Review_ for June, 1904. The centenary of the birth of"
38783 "Harriet Beecher Stowe in 1912 found her unusually well posted on the"
38783 "life and work of the novelist, so that after she lectured many times on"
38783 "the subject she brought together the results of her study in an"
38783 "excellent pamphlet. She was the first president of the National"
38783 "Association of Colored Women's Clubs, was twice re-elected, and,"
38783 "declining to serve further, was made honorary president for life. She"
38783 "was chosen as one of the speakers at the International Congress of Women"
38783 "held in Berlin in June, 1904. Said the _Washington Post_ of her"
38783 "performance on this occasion: \"The hit of the Congress on the part of"
38783 "the American delegates was made by Mrs. Mary Church Terrell of"
38783 "Washington, who delivered one speech in German and another in equally"
38783 "good French. Mrs. Terrell is a colored woman who appears to have been"
38783 "beyond every other of our delegates prominent for her ability to make"
38783 "addresses in other than her own language.\" In a letter to some of the"
38783 "largest newspapers in the country Mrs. Ida Husted Harper said further:"
38783 "\"This achievement on the part of a colored woman, added to a fine"
38783 "appearance and the eloquence of her words, carried the audience by"
38783 "storm and she had to respond three times to the encores before they were"
38783 "satisfied. It was more than a personal triumph; it was a triumph for her"
38783 "race.\""
38783 ""
38783 "Mrs. Terrell has ever exhibited an intense interest in public affairs."
38783 "On the occasion of the discharge of the Negro soldiers in Brownsville,"
38783 "Texas, in 1906, she at once comprehended the tremendous issues involved"
38783 "and by her interviews with men high in the nation's life did much for"
38783 "the improvement of a bad situation. When, some years ago, Congress by"
38783 "resolution granted power to the Commissioners of the District of"
38783 "Columbia to appoint two women upon the Board of Education for the public"
38783 "schools, Mrs. Terrell was one of the women appointed. She served on the"
38783 "Board for five years with signal ability and unusual success, and on the"
38783 "occasion of her resignation in 1912 was given a magnificent testimonial"
38783 "by her fellow-citizens."
38783 ""
38783 "It would be difficult to record all the different things that Mary"
38783 "Church Terrell has done or the numerous ways in which she has turned"
38783 "sentiment on the race problem. In recent years she has been drawn more"
38783 "and more to her own home. She is in constant demand as a speaker,"
38783 "however, and one or two experiences or incidents must not pass"
38783 "unremarked. In 1906 she was invited by Prof. Jeremiah W. Jenks to come"
38783 "to Cornell University to deliver her address on the Bright Side of the"
38783 "Race Problem. She was introduced by Prof. F. A. Fetter of the Department"
38783 "of Economics. When she had finished her lecture she was greeted by"
38783 "deafening applause, and then she was surrounded by an eager crowd"
38783 "desirous of receiving an introduction. One enthusiastic woman exclaimed,"
38783 "as she warmly shook the speaker's hand, \"I was so glad to hear you say"
38783 "something about the bright side, and--do you know?--every Southern"
38783 "faculty woman was here.\" A little later she was the guest of honor at a"
38783 "reception in the home of Ex-Ambassador Andrew D. White, the first"
38783 "president of Cornell University."
38783 ""
38783 "Just what Mary Church Terrell means as an inspiration to the young women"
38783 "of the Negro race one might have seen some years ago if he could have"
38783 "been present at Spelman Seminary on the occasion of the twenty-fifth"
38783 "anniversary of this the largest school for Negro girls in the world. She"
38783 "was preceded on the program by one or two prominent speakers who tried"
38783 "to take a broad view of the race problem but who were plainly baffled"
38783 "when they came face to face with Southern prejudice. When Mrs. Terrell"
38783 "rose to speak the air was tense with eagerness and anxiety. How she"
38783 "acquitted herself on this occasion, how eloquently she plead, and how"
38783 "nimbly and delicately she met her opponents' arguments, will never be"
38783 "forgotten by any one who was privileged to hear her."
38783 ""
38783 "The compliments that have been paid to the eloquence, the grace, the"
38783 "culture, the tact, and the poise of this woman are endless. She exhibits"
38783 "exceptional attainments either on or off the platform. Her words bristle"
38783 "with earnestness and energy, quickly captivating an audience or holding"
38783 "the closest attention in conversation. Her gestures are frequent, but"
38783 "always in sympathetic harmony. Her face is inclined to be sad in repose,"
38783 "but lights quickly and effectively to the soul of whatever subject she"
38783 "touches. Her voice is singularly clear and free from harsh notes. She"
38783 "exhibits no apparent effort in speaking, and at once impresses an"
38783 "audience by her ease, her courage, and her self-abnegation. Through all"
38783 "her work moreover constantly thrills her great hope for the young men"
38783 "and women of her race, so many of whom she has personally inspired."
38783 ""
38783 "Such a woman is an asset to her country and an honor to the race to"
38783 "which she belongs."
